date,crypto,open,high,low,close,volume,SMA_50,SMA_200,EMA_12,EMA_26,BB_high,BB_low,BB_mid,OBV
2001-12-10,BTC,7190.9,7191.7,7190.099999999999,7191.7,8090000,6945.85,6195.85,7136.047774242963,7065.943574290799,7211.603920020166,6980.096079979835,7095.85,3226950000
2001-12-11,BTC,7200.0,7200.0,7200.0,7200.0,8100000,6955.85,6205.85,7145.886578205585,7075.8736798988875,7221.3098198510415,6990.390180148959,7105.85,3235050000
2001-12-12,BTC,7210.1,7210.3,7209.900000000001,7210.3,8110000,6965.85,6215.85,7155.796335404725,7085.8311850915625,7231.119119889219,7000.580880110781,7115.85,3243160000
2001-12-13,BTC,7220.2,7220.599999999999,7219.8,7220.6,8120000,6975.85,6225.85,7165.766129957845,7095.814060269965,7241.032333715008,7010.667666284993,7125.85,3251280000
2001-12-14,BTC,7230.3,7230.900000000001,7229.7,7230.9,8130000,6985.85,6235.85,7175.786725348946,7105.820426175894,7251.049696180308,7020.650303819692,7135.85,3259410000
2001-12-15,BTC,7240.4,7241.2,7239.599999999999,7241.2,8140000,6995.85,6245.85,7185.8503060644925,7115.848542755457,7261.171160244057,7030.528839755943,7145.85,3267550000
2001-12-16,BTC,7250.5,7250.5,7250.5,7250.5,8150000,7005.85,6255.85,7195.796412823802,7125.822724773571,7271.049696180309,7040.6503038196915,7155.85,3275700000
2001-12-17,BTC,7260.6,7260.8,7260.400000000001,7260.8,8160000,7015.85,6265.85,7205.796964697063,7135.82104145701,7281.032333715009,7050.667666284991,7165.85,3283860000
2001-12-18,BTC,7270.7,7271.099999999999,7270.3,7271.1,8170000,7025.85,6275.85,7215.8435855129,7145.841705052788,7291.119119889222,7060.580880110779,7175.85,3292030000
2001-12-19,BTC,7280.8,7281.400000000001,7280.2,7281.4,8180000,7035.85,6285.85,7225.9291877416845,7155.883060234063,7301.309819851046,7070.390180148955,7185.85,3300210000
2001-12-20,BTC,7290.9,7291.7,7290.099999999999,7291.7,8190000,7045.85,6295.85,7236.047774242964,7165.943574290799,7311.603920020171,7080.0960799798295,7195.85,3308400000
2001-12-21,BTC,7300.0,7300.0,7300.0,7300.0,8200000,7055.85,6305.85,7245.886578205585,7175.873679898888,7321.309819851047,7090.390180148954,7205.85,3316600000
2001-12-22,BTC,7310.1,7310.3,7309.900000000001,7310.3,8210000,7065.85,6315.85,7255.796335404725,7185.831185091563,7331.119119889225,7100.580880110776,7215.85,3324810000
2001-12-23,BTC,7320.2,7320.599999999999,7319.8,7320.6,8220000,7075.85,6325.85,7265.766129957844,7195.814060269966,7341.032333715012,7110.667666284989,7225.85,3333030000
2001-12-24,BTC,7330.3,7330.900000000001,7329.7,7330.9,8230000,7085.85,6335.85,7275.786725348945,7205.820426175895,7351.049696180314,7120.650303819687,7235.85,3341260000
2001-12-25,BTC,7340.4,7341.2,7339.599999999999,7341.2,8240000,7095.85,6345.85,7285.850306064492,7215.848542755458,7361.171160244062,7130.528839755939,7245.85,3349500000
2001-12-26,BTC,7350.5,7350.5,7350.5,7350.5,8250000,7105.85,6355.85,7295.796412823801,7225.822724773572,7371.049696180315,7140.650303819686,7255.85,3357750000
2001-12-27,BTC,7360.6,7360.8,7360.400000000001,7360.8,8260000,7115.85,6365.85,7305.796964697062,7235.821041457011,7381.032333715015,7150.667666284986,7265.85,3366010000
2001-12-28,BTC,7370.7,7371.099999999999,7370.3,7371.1,8270000,7125.85,6375.85,7315.843585512899,7245.841705052788,7391.1191198892275,7160.580880110773,7275.85,3374280000
2001-12-29,BTC,7380.8,7381.400000000001,7380.2,7381.4,8280000,7135.85,6385.85,7325.929187741684,7255.883060234063,7401.3098198510515,7170.390180148949,7285.85,3382560000
2001-12-30,BTC,7390.9,7391.7,7390.099999999999,7391.7,8290000,7145.85,6395.85,7336.047774242963,7265.943574290799,7411.603920020176,7180.096079979825,7295.85,3390850000
2001-12-31,BTC,7400.0,7400.0,7400.0,7400.0,8300000,7155.85,6405.85,7345.886578205585,7275.873679898888,7421.309819851052,7190.390180148948,7305.85,3399150000
2002-01-01,BTC,7410.1,7410.3,7409.900000000001,7410.3,8310000,7165.85,6415.85,7355.796335404725,7285.831185091563,7431.119119889229,7200.580880110771,7315.85,3407460000
2002-01-02,BTC,7420.2,7420.599999999999,7419.8,7420.6,8320000,7175.85,6425.85,7365.766129957844,7295.814060269966,7441.032333715018,7210.667666284983,7325.85,3415780000
2002-01-03,BTC,7430.3,7430.900000000001,7429.7,7430.9,8330000,7185.85,6435.85,7375.786725348945,7305.820426175895,7451.049696180319,7220.6503038196815,7335.85,3424110000
2002-01-04,BTC,7440.4,7441.2,7439.599999999999,7441.2,8340000,7195.85,6445.85,7385.850306064492,7315.848542755458,7461.171160244067,7230.528839755933,7345.85,3432450000
2002-01-05,BTC,7450.5,7450.5,7450.5,7450.5,8350000,7205.85,6455.85,7395.796412823801,7325.822724773572,7471.04969618032,7240.650303819681,7355.85,3440800000
2002-01-06,BTC,7460.6,7460.8,7460.400000000001,7460.8,8360000,7215.85,6465.85,7405.796964697062,7335.821041457011,7481.032333715019,7250.667666284981,7365.85,3449160000
2002-01-07,BTC,7470.7,7471.099999999999,7470.3,7471.1,8370000,7225.85,6475.85,7415.843585512899,7345.841705052788,7491.119119889232,7260.580880110769,7375.85,3457530000
2002-01-08,BTC,7480.8,7481.400000000001,7480.2,7481.4,8380000,7235.85,6485.85,7425.929187741684,7355.883060234063,7501.309819851056,7270.390180148945,7385.85,3465910000
2002-01-09,BTC,7490.9,7491.7,7490.099999999999,7491.7,8390000,7245.85,6495.85,7436.047774242963,7365.943574290799,7511.603920020181,7280.0960799798195,7395.85,3474300000
2002-01-10,BTC,7500.0,7500.0,7500.0,7500.0,8400000,7255.85,6505.85,7445.886578205584,7375.873679898888,7521.309819851057,7290.390180148944,7405.85,3482700000
2002-01-11,BTC,7510.1,7510.3,7509.900000000001,7510.3,8410000,7265.85,6515.85,7455.796335404724,7385.831185091563,7531.119119889235,7300.580880110766,7415.85,3491110000
2002-01-12,BTC,7520.2,7520.599999999999,7519.8,7520.6,8420000,7275.85,6525.85,7465.766129957844,7395.814060269966,7541.032333715023,7310.667666284978,7425.85,3499530000
2002-01-13,BTC,7530.3,7530.900000000001,7529.7,7530.9,8430000,7285.85,6535.85,7475.786725348945,7405.820426175895,7551.049696180324,7320.650303819677,7435.85,3507960000
2002-01-14,BTC,7540.4,7541.2,7539.599999999999,7541.2,8440000,7295.85,6545.85,7485.850306064492,7415.848542755458,7561.171160244073,7330.528839755928,7445.85,3516400000
2002-01-15,BTC,7550.5,7550.5,7550.5,7550.5,8450000,7305.85,6555.85,7495.796412823801,7425.822724773572,7571.049696180325,7340.650303819676,7455.85,3524850000
2002-01-16,BTC,7560.6,7560.8,7560.400000000001,7560.8,8460000,7315.85,6565.85,7505.796964697062,7435.821041457011,7581.032333715025,7350.667666284976,7465.85,3533310000
2002-01-17,BTC,7570.7,7571.099999999999,7570.3,7571.1,8470000,7325.85,6575.85,7515.843585512899,7445.841705052788,7591.1191198892375,7360.580880110763,7475.85,3541780000
2002-01-18,BTC,7580.8,7581.400000000001,7580.2,7581.4,8480000,7335.85,6585.85,7525.929187741684,7455.883060234063,7601.309819851062,7370.390180148939,7485.85,3550260000
2002-01-19,BTC,7590.9,7591.7,7590.099999999999,7591.7,8490000,7345.85,6595.85,7536.047774242963,7465.943574290799,7611.603920020186,7380.096079979815,7495.85,3558750000
2002-01-20,BTC,7600.0,7600.0,7600.0,7600.0,8500000,7355.85,6605.85,7545.886578205584,7475.8736798988875,7621.3098198510625,7390.390180148938,7505.85,3567250000
2002-01-21,BTC,7610.1,7610.3,7609.900000000001,7610.3,8510000,7365.85,6615.85,7555.796335404725,7485.8311850915625,7631.119119889239,7400.580880110761,7515.85,3575760000
2002-01-22,BTC,7620.2,7620.599999999999,7619.8,7620.6,8520000,7375.85,6625.85,7565.766129957844,7495.814060269965,7641.032333715028,7410.667666284973,7525.85,3584280000
2002-01-23,BTC,7630.3,7630.900000000001,7629.7,7630.9,8530000,7385.85,6635.85,7575.786725348945,7505.820426175894,7651.049696180329,7420.6503038196715,7535.85,3592810000
2002-01-24,BTC,7640.4,7641.2,7639.599999999999,7641.2,8540000,7395.85,6645.85,7585.850306064492,7515.848542755457,7661.171160244077,7430.528839755923,7545.85,3601350000
2002-01-25,BTC,7650.5,7650.5,7650.5,7650.5,8550000,7405.85,6655.85,7595.796412823801,7525.822724773571,7671.04969618033,7440.650303819671,7555.85,3609900000
2002-01-26,BTC,7660.6,7660.8,7660.400000000001,7660.8,8560000,7415.85,6665.85,7605.796964697062,7535.82104145701,7681.032333715029,7450.667666284971,7565.85,3618460000
2002-01-27,BTC,7670.7,7671.099999999999,7670.3,7671.1,8570000,7425.85,6675.85,7615.843585512899,7545.841705052787,7691.119119889243,7460.580880110758,7575.85,3627030000
2002-01-28,BTC,7680.8,7681.400000000001,7680.2,7681.4,8580000,7435.85,6685.85,7625.929187741684,7555.883060234062,7701.309819851066,7470.390180148935,7585.85,3635610000
2002-01-29,BTC,7690.9,7691.7,7690.099999999999,7691.7,8590000,7445.85,6695.85,7636.047774242963,7565.943574290798,7711.603920020191,7480.0960799798095,7595.85,3644200000
2002-01-30,BTC,7700.0,7700.0,7700.0,7700.0,8600000,7455.85,6705.85,7645.886578205585,7575.8736798988875,7721.309819851067,7490.390180148934,7605.85,3652800000
2002-01-31,BTC,7710.1,7710.3,7709.900000000001,7710.3,8610000,7465.85,6715.85,7655.796335404725,7585.8311850915625,7731.119119889245,7500.580880110756,7615.85,3661410000
2002-02-01,BTC,7720.2,7720.599999999999,7719.8,7720.6,8620000,7475.85,6725.85,7665.766129957845,7595.814060269965,7741.032333715033,7510.667666284968,7625.85,3670030000
2002-02-02,BTC,7730.3,7730.900000000001,7729.7,7730.9,8630000,7485.85,6735.85,7675.786725348946,7605.820426175894,7751.049696180334,7520.650303819667,7635.85,3678660000
2002-02-03,BTC,7740.4,7741.2,7739.599999999999,7741.2,8640000,7495.85,6745.85,7685.8503060644925,7615.848542755457,7761.171160244083,7530.528839755918,7645.85,3687300000
2002-02-04,BTC,7750.5,7750.5,7750.5,7750.5,8650000,7505.85,6755.85,7695.796412823802,7625.822724773571,7771.049696180335,7540.650303819666,7655.85,3695950000
2002-02-05,BTC,7760.6,7760.8,7760.400000000001,7760.8,8660000,7515.85,6765.85,7705.796964697063,7635.82104145701,7781.032333715035,7550.667666284966,7665.85,3704610000
2002-02-06,BTC,7770.7,7771.099999999999,7770.3,7771.1,8670000,7525.85,6775.85,7715.8435855129,7645.841705052787,7791.1191198892475,7560.580880110753,7675.85,3713280000
2002-02-07,BTC,7780.8,7781.400000000001,7780.2,7781.4,8680000,7535.85,6785.85,7725.9291877416845,7655.883060234062,7801.309819851072,7570.390180148929,7685.85,3721960000
2002-02-08,BTC,7790.9,7791.7,7790.099999999999,7791.7,8690000,7545.85,6795.85,7736.047774242964,7665.943574290798,7811.603920020196,7580.096079979805,7695.85,3730650000
2002-02-09,BTC,7800.0,7800.0,7800.0,7800.0,8700000,7555.85,6805.85,7745.886578205585,7675.8736798988875,7821.3098198510725,7590.390180148928,7705.85,3739350000
2002-02-10,BTC,7810.1,7810.3,7809.900000000001,7810.3,8710000,7565.85,6815.85,7755.796335404725,7685.8311850915625,7831.119119889249,7600.580880110751,7715.85,3748060000
2002-02-11,BTC,7820.2,7820.599999999999,7819.8,7820.6,8720000,7575.85,6825.85,7765.766129957844,7695.814060269965,7841.032333715038,7610.667666284963,7725.85,3756780000
2002-02-12,BTC,7830.3,7830.900000000001,7829.7,7830.9,8730000,7585.85,6835.85,7775.786725348945,7705.820426175894,7851.049696180339,7620.6503038196615,7735.85,3765510000
2002-02-13,BTC,7840.4,7841.2,7839.599999999999,7841.2,8740000,7595.85,6845.85,7785.850306064492,7715.848542755457,7861.171160244087,7630.528839755913,7745.85,3774250000
2002-02-14,BTC,7850.5,7850.5,7850.5,7850.5,8750000,7605.85,6855.85,7795.796412823801,7725.822724773571,7871.04969618034,7640.650303819661,7755.85,3783000000
2002-02-15,BTC,7860.6,7860.8,7860.400000000001,7860.8,8760000,7615.85,6865.85,7805.796964697062,7735.82104145701,7881.032333715039,7650.667666284961,7765.85,3791760000
2002-02-16,BTC,7870.7,7871.099999999999,7870.3,7871.1,8770000,7625.85,6875.85,7815.843585512899,7745.841705052788,7891.119119889253,7660.580880110748,7775.85,3800530000
2002-02-17,BTC,7880.8,7881.400000000001,7880.2,7881.4,8780000,7635.85,6885.85,7825.929187741684,7755.883060234063,7901.309819851076,7670.390180148925,7785.85,3809310000
2002-02-18,BTC,7890.9,7891.7,7890.099999999999,7891.7,8790000,7645.85,6895.85,7836.047774242963,7765.943574290799,7911.603920020201,7680.0960799797995,7795.85,3818100000
2002-02-19,BTC,7900.0,7900.0,7900.0,7900.0,8800000,7655.85,6905.85,7845.886578205584,7775.8736798988875,7921.309819851077,7690.390180148924,7805.85,3826900000
2002-02-20,BTC,7910.1,7910.3,7909.900000000001,7910.3,8810000,7665.85,6915.85,7855.796335404724,7785.8311850915625,7931.119119889255,7700.580880110746,7815.85,3835710000
2002-02-21,BTC,7920.2,7920.599999999999,7919.8,7920.6,8820000,7675.85,6925.85,7865.766129957844,7795.814060269965,7941.032333715043,7710.667666284958,7825.85,3844530000
2002-02-22,BTC,7930.3,7930.900000000001,7929.7,7930.9,8830000,7685.85,6935.85,7875.786725348945,7805.820426175894,7951.049696180345,7720.650303819656,7835.85,3853360000
2002-02-23,BTC,7940.4,7941.2,7939.599999999999,7941.2,8840000,7695.85,6945.85,7885.850306064492,7815.848542755457,7961.171160244093,7730.528839755908,7845.85,3862200000
2002-02-24,BTC,7950.5,7950.5,7950.5,7950.5,8850000,7705.85,6955.85,7895.796412823801,7825.822724773571,7971.049696180346,7740.650303819655,7855.85,3871050000
2002-02-25,BTC,7960.6,7960.8,7960.400000000001,7960.8,8860000,7715.85,6965.85,7905.796964697062,7835.82104145701,7981.032333715045,7750.667666284956,7865.85,3879910000
2002-02-26,BTC,7970.7,7971.099999999999,7970.3,7971.1,8870000,7725.85,6975.85,7915.843585512899,7845.841705052788,7991.1191198892575,7760.580880110743,7875.85,3888780000
2002-02-27,BTC,7980.8,7981.400000000001,7980.2,7981.4,8880000,7735.85,6985.85,7925.929187741684,7855.883060234063,8001.309819851082,7770.390180148919,7885.85,3897660000
2002-02-28,BTC,7990.9,7991.7,7990.099999999999,7991.7,8890000,7745.85,6995.85,7936.047774242963,7865.943574290799,8011.603920020206,7780.096079979795,7895.85,3906550000
2002-03-01,BTC,8000.0,8000.0,8000.0,8000.0,8900000,7755.85,7005.85,7945.886578205585,7875.873679898888,8021.3098198510825,7790.390180148918,7905.85,3915450000
2002-03-02,BTC,8010.1,8010.3,8009.900000000001,8010.3,8910000,7765.85,7015.85,7955.796335404725,7885.831185091563,8031.11911988926,7800.5808801107405,7915.85,3924360000
2002-03-03,BTC,8020.2,8020.599999999999,8019.8,8020.6,8920000,7775.85,7025.85,7965.766129957845,7895.814060269966,8041.0323337150485,7810.667666284952,7925.85,3933280000
2002-03-04,BTC,8030.3,8030.900000000001,8029.7,8030.9,8930000,7785.85,7035.85,7975.786725348946,7905.820426175895,8051.049696180349,7820.6503038196515,7935.85,3942210000
2002-03-05,BTC,8040.4,8041.2,8039.599999999999,8041.2,8940000,7795.85,7045.85,7985.8503060644925,7915.848542755458,8061.171160244097,7830.528839755903,7945.85,3951150000
2002-03-06,BTC,8050.5,8050.5,8050.5,8050.5,8950000,7805.85,7055.85,7995.796412823802,7925.822724773572,8071.04969618035,7840.650303819651,7955.85,3960100000
2002-03-07,BTC,8060.6,8060.8,8060.400000000001,8060.8,8960000,7815.85,7065.85,8005.796964697063,7935.821041457011,8081.03233371505,7850.66766628495,7965.85,3969060000
2002-03-08,BTC,8070.7,8071.099999999999,8070.3,8071.1,8970000,7825.85,7075.85,8015.8435855129,7945.841705052788,8091.119119889263,7860.580880110738,7975.85,3978030000
2002-03-09,BTC,8080.8,8081.400000000001,8080.2,8081.4,8980000,7835.85,7085.85,8025.9291877416845,7955.883060234063,8101.309819851087,7870.390180148914,7985.85,3987010000
2002-03-10,BTC,8090.9,8091.7,8090.099999999999,8091.7,8990000,7845.85,7095.85,8036.047774242964,7965.943574290799,8111.603920020211,7880.0960799797895,7995.85,3996000000
2002-03-11,BTC,8100.0,8100.0,8100.0,8100.0,9000000,7855.85,7105.85,8045.886578205585,7975.873679898888,8121.309819851088,7890.390180148913,8005.85,4005000000
2002-03-12,BTC,8110.1,8110.3,8109.900000000001,8110.3,9010000,7865.85,7115.85,8055.796335404725,7985.831185091563,8131.119119889265,7900.580880110736,8015.85,4014010000
2002-03-13,BTC,8120.2,8120.599999999999,8119.8,8120.6,9020000,7875.85,7125.85,8065.766129957844,7995.814060269966,8141.032333715053,7910.667666284948,8025.85,4023030000
2002-03-14,BTC,8130.3,8130.900000000001,8129.7,8130.9,9030000,7885.85,7135.85,8075.786725348945,8005.820426175895,8151.049696180355,7920.650303819646,8035.85,4032060000
2002-03-15,BTC,8140.4,8141.2,8139.599999999999,8141.2,9040000,7895.85,7145.85,8085.850306064492,8015.848542755458,8161.171160244103,7930.528839755898,8045.85,4041100000
2002-03-16,BTC,8150.5,8150.5,8150.5,8150.5,9050000,7905.85,7155.85,8095.796412823801,8025.822724773572,8171.049696180356,7940.650303819645,8055.85,4050150000
2002-03-17,BTC,8160.6,8160.8,8160.400000000001,8160.8,9060000,7915.85,7165.85,8105.796964697062,8035.821041457011,8181.032333715055,7950.667666284946,8065.85,4059210000
2002-03-18,BTC,8170.7,8171.099999999999,8170.3,8171.1,9070000,7925.85,7175.85,8115.843585512899,8045.841705052788,8191.119119889268,7960.580880110732,8075.85,4068280000
2002-03-19,BTC,8180.8,8181.400000000001,8180.2,8181.4,9080000,7935.85,7185.85,8125.929187741684,8055.883060234063,8201.309819851092,7970.390180148909,8085.85,4077360000
2002-03-20,BTC,8190.9,8191.7,8190.099999999999,8191.7,9090000,7945.85,7195.85,8136.047774242963,8065.943574290799,8211.603920020216,7980.096079979784,8095.85,4086450000
2002-03-21,BTC,8200.0,8200.0,8200.0,8200.0,9100000,7955.85,7205.85,8145.886578205585,8075.8736798988875,8221.309819851092,7990.390180148908,8105.85,4095550000
2002-03-22,BTC,8210.1,8210.300000000001,8209.9,8210.3,9110000,7965.85,7215.85,8155.796335404725,8085.8311850915625,8231.11911988927,8000.5808801107305,8115.85,4104660000
2002-03-23,BTC,8220.2,8220.6,8219.800000000001,8220.6,9120000,7975.85,7225.85,8165.766129957845,8095.814060269965,8241.032333715058,8010.667666284942,8125.85,4113780000
2002-03-24,BTC,8230.3,8230.9,8229.699999999999,8230.9,9130000,7985.85,7235.85,8175.786725348946,8105.820426175894,8251.04969618036,8020.6503038196415,8135.85,4122910000
2002-03-25,BTC,8240.4,8241.199999999999,8239.6,8241.2,9140000,7995.85,7245.85,8185.8503060644925,8115.848542755457,8261.171160244108,8030.5288397558925,8145.85,4132050000
2002-03-26,BTC,8250.5,8250.5,8250.5,8250.5,9150000,8005.85,7255.85,8195.796412823802,8125.822724773571,8271.04969618036,8040.650303819641,8155.85,4141200000
2002-03-27,BTC,8260.6,8260.800000000001,8260.4,8260.8,9160000,8015.85,7265.85,8205.796964697063,8135.82104145701,8281.03233371506,8050.66766628494,8165.85,4150360000
2002-03-28,BTC,8270.7,8271.1,8270.300000000001,8271.1,9170000,8025.85,7275.85,8215.8435855129,8145.841705052787,8291.119119889272,8060.580880110728,8175.85,4159530000
2002-03-29,BTC,8280.8,8281.4,8280.199999999999,8281.4,9180000,8035.85,7285.85,8225.929187741684,8155.883060234062,8301.309819851096,8070.390180148905,8185.85,4168710000
2002-03-30,BTC,8290.9,8291.699999999999,8290.1,8291.7,9190000,8045.85,7295.85,8236.047774242963,8165.943574290798,8311.603920020221,8080.0960799797795,8195.85,4177900000
2002-03-31,BTC,8300.0,8300.0,8300.0,8300.0,9200000,8055.85,7305.85,8245.886578205584,8175.8736798988875,8321.309819851098,8090.390180148903,8205.85,4187100000
2002-04-01,BTC,8310.1,8310.300000000001,8309.9,8310.3,9210000,8065.85,7315.85,8255.796335404724,8185.8311850915625,8331.119119889276,8100.580880110726,8215.85,4196310000
2002-04-02,BTC,8320.2,8320.6,8319.800000000001,8320.6,9220000,8075.85,7325.85,8265.766129957843,8195.814060269966,8341.032333715064,8110.667666284938,8225.85,4205530000
2002-04-03,BTC,8330.3,8330.9,8329.699999999999,8330.9,9230000,8085.85,7335.85,8275.786725348944,8205.820426175895,8351.049696180364,8120.650303819636,8235.85,4214760000
2002-04-04,BTC,8340.4,8341.199999999999,8339.6,8341.2,9240000,8095.85,7345.85,8285.85030606449,8215.848542755459,8361.171160244114,8130.528839755888,8245.85,4224000000
2002-04-05,BTC,8350.5,8350.5,8350.5,8350.5,9250000,8105.85,7355.85,8295.7964128238,8225.822724773572,8371.049696180366,8140.650303819635,8255.85,4233250000
2002-04-06,BTC,8360.6,8360.800000000001,8360.4,8360.8,9260000,8115.85,7365.85,8305.796964697061,8235.821041457011,8381.032333715066,8150.667666284936,8265.85,4242510000
2002-04-07,BTC,8370.7,8371.1,8370.300000000001,8371.1,9270000,8125.85,7375.85,8315.843585512897,8245.841705052788,8391.119119889277,8160.580880110722,8275.85,4251780000
2002-04-08,BTC,8380.8,8381.4,8380.199999999999,8381.4,9280000,8135.85,7385.85,8325.929187741682,8255.883060234062,8401.309819851102,8170.390180148899,8285.85,4261060000
2002-04-09,BTC,8390.9,8391.699999999999,8390.1,8391.7,9290000,8145.85,7395.85,8336.047774242961,8265.943574290799,8411.603920020227,8180.096079979774,8295.85,4270350000
2002-04-10,BTC,8400.0,8400.0,8400.0,8400.0,9300000,8155.85,7405.85,8345.886578205582,8275.873679898888,8421.309819851103,8190.390180148898,8305.85,4279650000
2002-04-11,BTC,8410.1,8410.300000000001,8409.9,8410.3,9310000,8165.85,7415.85,8355.796335404722,8285.831185091563,8431.11911988928,8200.580880110721,8315.85,4288960000
2002-04-12,BTC,8420.2,8420.6,8419.800000000001,8420.6,9320000,8175.85,7425.85,8365.766129957841,8295.814060269966,8441.032333715068,8210.667666284933,8325.85,4298280000
2002-04-13,BTC,8430.3,8430.9,8429.699999999999,8430.9,9330000,8185.85,7435.85,8375.786725348942,8305.820426175895,8451.04969618037,8220.650303819632,8335.85,4307610000
2002-04-14,BTC,8440.4,8441.199999999999,8439.6,8441.2,9340000,8195.85,7445.85,8385.850306064489,8315.848542755459,8461.171160244117,8230.528839755883,8345.85,4316950000
2002-04-15,BTC,8450.5,8450.5,8450.5,8450.5,9350000,8205.85,7455.85,8395.796412823798,8325.822724773572,8471.049696180371,8240.65030381963,8355.85,4326300000
2002-04-16,BTC,8460.6,8460.800000000001,8460.4,8460.8,9360000,8215.85,7465.85,8405.79696469706,8335.821041457011,8481.03233371507,8250.667666284931,8365.85,4335660000
2002-04-17,BTC,8470.7,8471.1,8470.300000000001,8471.1,9370000,8225.85,7475.85,8415.843585512897,8345.841705052788,8491.119119889283,8260.580880110718,8375.85,4345030000
2002-04-18,BTC,8480.8,8481.4,8480.199999999999,8481.4,9380000,8235.85,7485.85,8425.929187741682,8355.883060234062,8501.309819851107,8270.390180148894,8385.85,4354410000
2002-04-19,BTC,8490.9,8491.699999999999,8490.1,8491.7,9390000,8245.85,7495.85,8436.047774242961,8365.943574290799,8511.60392002023,8280.09607997977,8395.85,4363800000
2002-04-20,BTC,8500.0,8500.0,8500.0,8500.0,9400000,8255.85,7505.85,8445.886578205582,8375.873679898888,8521.309819851107,8290.390180148894,8405.85,4373200000
2002-04-21,BTC,8510.1,8510.300000000001,8509.9,8510.3,9410000,8265.85,7515.85,8455.796335404722,8385.831185091563,8531.119119889285,8300.580880110716,8415.85,4382610000
2002-04-22,BTC,8520.2,8520.6,8519.800000000001,8520.6,9420000,8275.85,7525.85,8465.766129957841,8395.814060269966,8541.032333715073,8310.667666284928,8425.85,4392030000
2002-04-23,BTC,8530.3,8530.9,8529.699999999999,8530.9,9430000,8285.85,7535.85,8475.786725348942,8405.820426175895,8551.049696180375,8320.650303819626,8435.85,4401460000
2002-04-24,BTC,8540.4,8541.199999999999,8539.6,8541.2,9440000,8295.85,7545.85,8485.850306064489,8415.848542755459,8561.171160244123,8330.528839755878,8445.85,4410900000
2002-04-25,BTC,8550.5,8550.5,8550.5,8550.5,9450000,8305.85,7555.85,8495.796412823798,8425.822724773572,8571.049696180375,8340.650303819626,8455.85,4420350000
2002-04-26,BTC,8560.6,8560.800000000001,8560.4,8560.8,9460000,8315.85,7565.85,8505.79696469706,8435.821041457011,8581.032333715075,8350.667666284926,8465.85,4429810000
2002-04-27,BTC,8570.7,8571.1,8570.300000000001,8571.1,9470000,8325.85,7575.85,8515.843585512897,8445.841705052788,8591.119119889288,8360.580880110712,8475.85,4439280000
2002-04-28,BTC,8580.8,8581.4,8580.199999999999,8581.4,9480000,8335.85,7585.85,8525.929187741682,8455.883060234062,8601.30981985111,8370.39018014889,8485.85,4448760000
2002-04-29,BTC,8590.9,8591.699999999999,8590.1,8591.7,9490000,8345.85,7595.85,8536.047774242961,8465.943574290799,8611.603920020236,8380.096079979765,8495.85,4458250000
2002-04-30,BTC,8600.0,8600.0,8600.0,8600.0,9500000,8355.85,7605.85,8545.886578205582,8475.873679898888,8621.309819851112,8390.390180148888,8505.85,4467750000
2002-05-01,BTC,8610.1,8610.300000000001,8609.9,8610.3,9510000,8365.85,7615.85,8555.796335404722,8485.831185091563,8631.11911988929,8400.58088011071,8515.85,4477260000
2002-05-02,BTC,8620.2,8620.6,8619.800000000001,8620.6,9520000,8375.85,7625.85,8565.766129957841,8495.814060269966,8641.032333715078,8410.667666284922,8525.85,4486780000
2002-05-03,BTC,8630.3,8630.9,8629.699999999999,8630.9,9530000,8385.85,7635.85,8575.786725348942,8505.820426175895,8651.049696180378,8420.650303819622,8535.85,4496310000
2002-05-04,BTC,8640.4,8641.199999999999,8639.6,8641.2,9540000,8395.85,7645.85,8585.850306064489,8515.848542755459,8661.171160244128,8430.528839755872,8545.85,4505850000
2002-05-05,BTC,8650.5,8650.5,8650.5,8650.5,9550000,8405.85,7655.85,8595.796412823798,8525.822724773572,8671.04969618038,8440.65030381962,8555.85,4515400000
2002-05-06,BTC,8660.6,8660.800000000001,8660.4,8660.8,9560000,8415.85,7665.85,8605.79696469706,8535.821041457011,8681.03233371508,8450.66766628492,8565.85,4524960000
2002-05-07,BTC,8670.7,8671.1,8670.300000000001,8671.1,9570000,8425.85,7675.85,8615.843585512897,8545.841705052788,8691.119119889292,8460.580880110709,8575.85,4534530000
2002-05-08,BTC,8680.8,8681.4,8680.199999999999,8681.4,9580000,8435.85,7685.85,8625.929187741682,8555.883060234062,8701.309819851116,8470.390180148885,8585.85,4544110000
2002-05-09,BTC,8690.9,8691.699999999999,8690.1,8691.7,9590000,8445.85,7695.85,8636.047774242961,8565.943574290799,8711.603920020241,8480.09607997976,8595.85,4553700000
2002-05-10,BTC,8700.0,8700.0,8700.0,8700.0,9600000,8455.85,7705.85,8645.886578205582,8575.873679898888,8721.309819851118,8490.390180148883,8605.85,4563300000
2002-05-11,BTC,8710.1,8710.300000000001,8709.9,8710.3,9610000,8465.85,7715.85,8655.796335404722,8585.831185091563,8731.119119889294,8500.580880110707,8615.85,4572910000
2002-05-12,BTC,8720.2,8720.6,8719.800000000001,8720.6,9620000,8475.85,7725.85,8665.766129957841,8595.814060269966,8741.032333715082,8510.667666284919,8625.85,4582530000
2002-05-13,BTC,8730.3,8730.9,8729.699999999999,8730.9,9630000,8485.85,7735.85,8675.786725348942,8605.820426175895,8751.049696180384,8520.650303819617,8635.85,4592160000
